timestamp,ano,mes,dia,hora,brilho_lux,potencia_w,tensao_v
2025-11-15 20:06:16,2025,11,15,20:06:16,429.7344070017554,548.9145533728499,223.8485224375946
2025-11-15 20:06:18,2025,11,15,20:06:18,335.3624052378974,465.6840196870375,236.5446159228147
2025-11-15 20:06:19,2025,11,15,20:06:19,332.386892599921,377.44676969241647,231.688174525097
2025-11-15 20:06:20,2025,11,15,20:06:20,126.84180369153077,431.01883349410735,220.71374837926862
2025-11-15 20:06:21,2025,11,15,20:06:21,820.5185083933253,374.0064253582982,223.23464487237294
2025-11-15 20:06:22,2025,11,15,20:06:22,114.37441853480905,162.25262271069948,235.60182192306752
2025-11-15 20:06:23,2025,11,15,20:06:23,729.2845843328689,585.9678071964559,222.76918191991376
2025-11-15 20:06:24,2025,11,15,20:06:24,835.477511383266,489.83262856593154,220.17233023498727
2025-11-15 20:06:31,2025,11,15,20:06:31,260.1190600238132,339.24537107416813,224.6123095158443
2025-11-15 20:06:32,2025,11,15,20:06:32,190.11578185646042,133.09653421732074,226.91635548103298
2025-11-15 20:06:33,2025,11,15,20:06:33,600.7568938406616,718.7993095846073,233.7900381135217
2025-11-15 20:06:34,2025,11,15,20:06:34,463.1093388472097,162.53293954590623,211.80655131472994
2025-11-15 20:06:35,2025,11,15,20:06:35,418.2037224721479,567.7575632977646,234.11032988945993
2025-11-15 20:06:36,2025,11,15,20:06:36,769.4223527459451,51.433844533231145,238.5306499936502
2025-11-15 20:06:37,2025,11,15,20:06:37,526.8333318576258,122.16899084806258,239.5899261064332
2025-11-15 20:06:38,2025,11,15,20:06:38,437.1568741346699,553.9842549400087,224.15131772770295
2025-11-15 20:06:40,2025,11,15,20:06:40,377.90247967226475,444.52831949168615,212.52197360265268
2025-11-15 20:06:41,2025,11,15,20:06:41,526.9591821450709,660.4471926563793,219.74580601674936
2025-11-15 20:06:42,2025,11,15,20:06:42,175.61023572008907,706.0208625082951,234.8436610088912
2025-11-15 20:06:43,2025,11,15,20:06:43,650.152534032014,137.19551669523446,234.1936438280477
2025-11-15 20:06:44,2025,11,15,20:06:44,834.6982400154877,358.61267187887455,217.66464605482435
2025-11-15 20:06:46,2025,11,15,20:06:46,598.4550119959147,739.9446028357538,212.07678591340058
2025-11-15 20:06:47,2025,11,15,20:06:47,332.66000647623343,494.6611940270557,227.21919912309903
2025-11-15 20:08:30,2025,11,15,20:08:30,240.44360835465054,761.8114441543069,226.96168223496642
2025-11-15 20:08:31,2025,11,15,20:08:31,892.2358254421086,77.4687777638828,238.13494426470436
2025-11-15 20:08:32,2025,11,15,20:08:32,735.799729988666,397.99460056293884,226.37665677100782
2025-11-15 20:08:33,2025,11,15,20:08:33,782.9260236331789,691.1372555644073,236.17391729236073
2025-11-15 20:08:35,2025,11,15,20:08:35,379.8193150605286,201.9567138101206,224.26502968665463
2025-11-15 20:08:36,2025,11,15,20:08:36,455.1402683467504,676.3769193466547,219.0794266007546
2025-11-15 20:08:37,2025,11,15,20:08:37,181.18152755297947,646.5848370910128,215.88150991026586
2025-11-15 20:08:38,2025,11,15,20:08:38,489.5136771972942,462.0893376933559,211.66313754497494
2025-11-15 20:08:39,2025,11,15,20:08:39,323.3144315026443,698.8306696752296,211.0217148124841
2025-11-15 20:08:41,2025,11,15,20:08:41,530.078631346078,89.06108775715752,224.99273430368663
2025-11-15 20:08:42,2025,11,15,20:08:42,826.3234937072972,352.2195090817366,222.63192428726987
2025-11-15 20:08:43,2025,11,15,20:08:43,661.0299340998424,170.7024484378878,211.4470318091616
2025-11-15 20:08:44,2025,11,15,20:08:44,443.3750550971041,388.71961428237165,237.93688649631616
2025-11-15 20:08:45,2025,11,15,20:08:45,191.95356216670447,596.7207888722359,221.47079904679575
2025-11-15 20:08:46,2025,11,15,20:08:46,130.46904191210746,107.86035902335499,217.48892191377416
2025-11-15 20:08:48,2025,11,15,20:08:48,253.44584031962424,575.4648949416304,234.45218862706875
2025-11-15 20:08:49,2025,11,15,20:08:49,158.23236950074698,81.95371409089731,211.37786749024653
2025-11-15 20:08:50,2025,11,15,20:08:50,448.7358002813301,771.2627102178488,234.35250816678118
2025-11-15 20:08:51,2025,11,15,20:08:51,818.1317256050978,218.53077880458352,213.55737345180435
2025-11-15 20:08:52,2025,11,15,20:08:52,480.74920900720184,566.6804980594386,228.86968932499494
2025-11-15 20:08:53,2025,11,15,20:08:53,777.62074674299,307.88236787738884,210.43680981518452
2025-11-15 20:08:54,2025,11,15,20:08:54,869.9374861463897,562.7206861560167,218.07682626681054
2025-11-15 20:08:56,2025,11,15,20:08:56,175.24373393076365,455.0443743736147,221.411107850396
2025-11-15 20:08:57,2025,11,15,20:08:57,501.6770859905016,359.8772524649658,226.92239372502647
2025-11-15 20:08:58,2025,11,15,20:08:58,878.4510339629265,696.2209079106676,230.87113174438593
2025-11-15 20:08:59,2025,11,15,20:08:59,669.478404305007,466.21476743855203,220.11853743071558
2025-11-15 20:09:00,2025,11,15,20:09:00,438.97241508568925,457.1507595048327,218.9173727229615
2025-11-15 20:09:01,2025,11,15,20:09:01,881.3239898381617,524.5326177277484,227.47665298028858
2025-11-15 20:09:02,2025,11,15,20:09:02,582.5996550412128,748.5361949693238,234.6664681106919
2025-11-15 20:09:04,2025,11,15,20:09:04,542.0014992124804,629.2674636194319,231.3499288889568
2025-11-15 20:09:05,2025,11,15,20:09:05,639.3301457258433,192.96093734918475,239.6596154348384
2025-11-15 20:09:06,2025,11,15,20:09:06,571.7838409320475,783.6629585314763,227.45267116320235
2025-11-15 20:09:07,2025,11,15,20:09:07,655.1102330565277,634.7705656621782,229.55753334247783
2025-11-15 20:09:08,2025,11,15,20:09:08,152.2808007326275,342.74377385776677,215.96870508574705
2025-11-15 20:09:10,2025,11,15,20:09:10,324.5492875162944,691.8359649421816,213.61748556513567
2025-11-15 20:09:11,2025,11,15,20:09:11,853.0904461435472,367.68543358930526,213.53174941757834
2025-11-15 20:09:12,2025,11,15,20:09:12,688.016960059099,491.4737367003951,233.42345928438067
2025-11-15 20:09:13,2025,11,15,20:09:13,380.88427508953924,434.4514709308183,232.287456531592
2025-11-15 20:09:14,2025,11,15,20:09:14,400.19232698011484,788.9509638653966,220.21701558135547
2025-11-15 20:09:15,2025,11,15,20:09:15,866.7170690733444,266.3212226992017,221.10572412889033
2025-11-15 20:09:17,2025,11,15,20:09:17,538.1213426154366,61.89444279892779,220.10056355618005
2025-11-15 20:09:18,2025,11,15,20:09:18,565.5948393752481,695.6265198676393,222.62471185855082
2025-11-15 20:09:19,2025,11,15,20:09:19,337.6569355310727,624.8504700080723,229.49782709807195
2025-11-15 20:09:20,2025,11,15,20:09:20,508.05833296265223,378.4711190284785,210.78498060274566
2025-11-15 20:09:21,2025,11,15,20:09:21,825.8091965973812,606.384445172645,237.28434240311947
2025-11-15 20:09:22,2025,11,15,20:09:22,762.1351827496724,344.8201399110882,237.72312181758068
2025-11-15 20:09:23,2025,11,15,20:09:23,890.9775937679588,664.5938410126732,223.07969142874617
2025-11-15 20:09:25,2025,11,15,20:09:25,119.38373539274582,778.823994063986,218.78275657025074
2025-11-15 20:09:26,2025,11,15,20:09:26,793.1204249746773,447.8867949963778,210.64540551136352
2025-11-15 20:09:27,2025,11,15,20:09:27,838.6006711879302,798.9622184617098,224.7169910925066
2025-11-15 20:09:28,2025,11,15,20:09:28,231.62194471578505,316.611911748642,220.67247563056299
2025-11-15 20:09:29,2025,11,15,20:09:29,749.2075650399652,531.0727375902763,227.16048164549858
2025-11-15 20:09:30,2025,11,15,20:09:30,257.3901240908261,304.82576346383894,215.01508296201064
2025-11-15 20:09:31,2025,11,15,20:09:31,852.1071828388816,789.9451325902905,210.92541630387618
2025-11-15 20:09:33,2025,11,15,20:09:33,419.8925544710567,428.55212310165166,214.97262490485315
2025-11-15 20:09:34,2025,11,15,20:09:34,176.23549101485256,678.4117492085144,211.15633383349066
2025-11-15 20:09:35,2025,11,15,20:09:35,376.50353347664617,361.953998518289,225.38187169683576
2025-11-15 20:09:36,2025,11,15,20:09:36,398.62777394328094,628.2201530790061,238.7840362507118
2025-11-15 20:09:37,2025,11,15,20:09:37,215.05001299893163,274.2860366754966,229.8757469061969
2025-11-15 20:09:38,2025,11,15,20:09:38,738.0200994950235,123.6665628661539,210.6165114402796
2025-11-15 20:09:40,2025,11,15,20:09:40,348.497834908368,77.69570621720655,215.04139597967165
2025-11-15 20:09:41,2025,11,15,20:09:41,510.67723233534724,112.17957846362546,214.21371319324456
2025-11-15 20:09:42,2025,11,15,20:09:42,822.3045814118165,102.09585219868326,224.78315792057782
2025-11-15 20:09:43,2025,11,15,20:09:43,289.3231140378631,581.3722086159988,229.83572445002414
2025-11-15 20:09:44,2025,11,15,20:09:44,654.2190438014209,256.72779467745977,212.1692869992008
2025-11-15 20:09:46,2025,11,15,20:09:46,811.0551735522245,297.0368745364893,234.97835877904873
2025-11-15 20:09:47,2025,11,15,20:09:47,102.96078132390214,132.716296145941,234.29223769685422
2025-11-15 20:09:48,2025,11,15,20:09:48,148.19982078599745,342.018003925808,237.0064626968001
2025-11-15 20:09:49,2025,11,15,20:09:49,667.2480847174851,415.03546282503896,219.79377269374004
2025-11-15 20:09:50,2025,11,15,20:09:50,165.43350589670558,201.71598847162628,233.4880810525906
2025-11-15 20:09:51,2025,11,15,20:09:51,601.9622499757988,133.71222674965452,222.38362861784776
2025-11-15 20:09:52,2025,11,15,20:09:52,300.81174288394567,771.5932397330714,233.89995965929091
2025-11-15 20:09:54,2025,11,15,20:09:54,461.7930358777001,594.228973705506,224.9108402678174
2025-11-15 20:09:55,2025,11,15,20:09:55,290.62205692069926,743.3248851753838,214.79567929710223
2025-11-15 20:09:56,2025,11,15,20:09:56,791.9296696531866,506.04695843053696,220.76615385972133
2025-11-15 20:09:57,2025,11,15,20:09:57,491.8008740228506,320.4287791006164,225.99786217635332
2025-11-15 20:09:58,2025,11,15,20:09:58,864.5147018801929,273.4868548522155,223.17909209472435
2025-11-15 20:09:59,2025,11,15,20:09:59,846.6996760196781,520.5766052257945,231.74652966931407
2025-11-15 20:10:01,2025,11,15,20:10:01,859.5493600170737,313.68973457541483,221.09846877070046
2025-11-15 20:10:02,2025,11,15,20:10:02,652.0605498580597,317.1268801873722,226.37526401319752
2025-11-15 20:10:03,2025,11,15,20:10:03,240.43634884257762,104.50909328824372,223.60410329416356
2025-11-15 20:10:04,2025,11,15,20:10:04,745.2985403828606,614.767621414094,214.11162705551507
2025-11-15 20:10:05,2025,11,15,20:10:05,156.7613584759334,238.53444619711965,211.0237493490369
2025-11-15 20:10:06,2025,11,15,20:10:06,842.8415688886311,457.08093123663014,226.90337519320934
2025-11-15 20:10:07,2025,11,15,20:10:07,326.31990736705256,590.8874038635024,233.87583192975558
2025-11-15 20:10:09,2025,11,15,20:10:09,260.6452234357066,487.7064390959337,237.50596506663743
2025-11-15 20:10:10,2025,11,15,20:10:10,766.3464693250562,341.0502731691615,225.60300177597065
2025-11-15 20:10:11,2025,11,15,20:10:11,182.6546261364557,447.3553430187887,238.1031538769137
2025-11-15 20:10:12,2025,11,15,20:10:12,896.118948996591,712.0904551975739,213.45691207868992
2025-11-15 20:10:13,2025,11,15,20:10:13,237.71272235890004,257.608934792329,239.8218843923952
2025-11-15 20:10:15,2025,11,15,20:10:15,581.2374199451256,215.35462557215433,214.00571336262766
2025-11-15 20:10:16,2025,11,15,20:10:16,607.2452405309161,458.14980005705706,211.26674662956313
2025-11-15 20:10:17,2025,11,15,20:10:17,302.3442997123393,689.2101597149789,232.7823061163392
2025-11-15 20:10:18,2025,11,15,20:10:18,727.7999668459933,709.8911052496602,237.21822778179714
2025-11-15 20:10:19,2025,11,15,20:10:19,227.4711235542232,384.49991672859454,237.64426669682908
2025-11-15 20:10:20,2025,11,15,20:10:20,426.2659436488066,534.900366606778,226.0225905056936
2025-11-15 20:10:22,2025,11,15,20:10:22,659.4273075293415,408.475793375424,232.9509532753173
2025-11-15 20:10:23,2025,11,15,20:10:23,426.13558849124314,74.18447120473674,230.98411387036302
2025-11-15 20:10:24,2025,11,15,20:10:24,409.5024788581151,264.9691403387327,226.57752913791282
2025-11-15 20:10:25,2025,11,15,20:10:25,887.1048632103312,113.64144470704974,228.9429120635022
2025-11-15 20:10:26,2025,11,15,20:10:26,512.6264697187312,65.0468372774922,228.51203036451324
2025-11-15 20:10:27,2025,11,15,20:10:27,525.8440185868826,248.4078872135724,228.0009502211549
2025-11-15 20:10:28,2025,11,15,20:10:28,861.0643207231744,104.96559630593885,214.29687313060208
2025-11-15 20:10:30,2025,11,15,20:10:30,530.794054686651,572.3324054808338,235.2358328351594
2025-11-15 20:10:31,2025,11,15,20:10:31,550.1922972898216,145.41136936274367,235.28008715449582
2025-11-15 20:10:32,2025,11,15,20:10:32,239.6662701997373,120.71464121227952,229.16306438297806
2025-11-15 20:10:33,2025,11,15,20:10:33,361.03897110455733,735.1270540185495,234.69888642160143
2025-11-15 20:10:34,2025,11,15,20:10:34,376.62232979155465,682.5778988866908,211.24867074578475
2025-11-15 20:10:35,2025,11,15,20:10:35,136.8365466200011,421.9184862696499,239.0038868762572
2025-11-15 20:10:36,2025,11,15,20:10:36,559.7016523554304,523.0060882684588,232.34196475142957
2025-11-15 20:10:38,2025,11,15,20:10:38,661.2774299587063,488.7788374238101,233.51661209705517
2025-11-15 20:10:39,2025,11,15,20:10:39,280.71929411567885,590.6322199870662,222.85378281174638
2025-11-15 20:10:40,2025,11,15,20:10:40,285.9908922666972,214.91041769406323,219.04834995211274
2025-11-15 20:10:41,2025,11,15,20:10:41,890.3001182037847,722.8043886776868,216.95342476617165
2025-11-15 20:10:42,2025,11,15,20:10:42,367.0891333856435,122.9719445486606,223.30190793051756
2025-11-15 20:10:44,2025,11,15,20:10:44,386.2367166112661,497.9849869304785,210.2068701270764
2025-11-15 20:10:45,2025,11,15,20:10:45,699.7168355715775,709.4144930329004,222.66298543246785
2025-11-15 20:10:46,2025,11,15,20:10:46,656.8417084659003,754.2421445672068,230.93710274443978
2025-11-15 20:10:47,2025,11,15,20:10:47,705.9960920952893,361.36315797006597,233.3804212237774
2025-11-15 20:10:48,2025,11,15,20:10:48,348.64451200380756,118.61800972328805,234.15759292819703
2025-11-15 20:10:49,2025,11,15,20:10:49,782.6009302290568,119.5320551959553,229.5203232142123
2025-11-15 20:10:51,2025,11,15,20:10:51,142.71497062328427,521.4651739249997,211.54450220310846
2025-11-15 20:10:52,2025,11,15,20:10:52,552.0963667707156,303.5369597566189,222.4987329770537
2025-11-15 20:10:53,2025,11,15,20:10:53,561.1405105696352,663.370738556052,213.37774173186577
2025-11-15 20:10:54,2025,11,15,20:10:54,311.52996317653515,623.3741066251607,232.8578423242039
2025-11-15 20:10:55,2025,11,15,20:10:55,334.06518173236765,552.1532863065681,228.20707730399226
2025-11-15 20:10:56,2025,11,15,20:10:56,610.311409346856,253.75313089633232,239.03000573040188
2025-11-15 20:10:58,2025,11,15,20:10:58,877.0156239997499,661.4350784409392,228.2198616735442
2025-11-15 20:10:59,2025,11,15,20:10:59,446.6537897205975,268.60163264623986,210.83120388441023
2025-11-15 20:11:00,2025,11,15,20:11:00,856.7185445925417,112.36262304991347,225.10115836543758
2025-11-15 20:11:01,2025,11,15,20:11:01,536.6099893108558,247.42604751640445,227.16556120912415
2025-11-15 20:11:02,2025,11,15,20:11:02,494.59926287915204,416.29653072640497,230.61741921676006
2025-11-15 20:11:03,2025,11,15,20:11:03,586.8167970906208,641.938161057391,235.5426379743456
2025-11-15 20:11:04,2025,11,15,20:11:04,366.261807489862,447.3626177538735,235.10944419669974
2025-11-15 20:11:06,2025,11,15,20:11:06,559.2639941464594,608.6940619372331,234.40843345477606
2025-11-15 20:11:07,2025,11,15,20:11:07,656.4365598350103,299.1256326267121,232.81328472652513
2025-11-15 20:11:08,2025,11,15,20:11:08,755.9399583981645,92.02943519265327,223.847772605018
2025-11-15 20:11:09,2025,11,15,20:11:09,534.7160156753232,527.4215444284716,213.28434151149008
2025-11-15 20:11:10,2025,11,15,20:11:10,311.5620312114809,599.1611099307952,217.29515197648576
2025-11-15 20:11:11,2025,11,15,20:11:11,161.10498195864596,649.7090578126936,227.43452076547445
2025-11-15 20:11:13,2025,11,15,20:11:13,466.5130700118349,546.4577120809186,211.70328408863872
2025-11-15 20:11:14,2025,11,15,20:11:14,573.7076804947392,612.879119611126,232.00935414985224
2025-11-15 20:11:15,2025,11,15,20:11:15,121.43295610396817,371.06186628235395,234.06295589247347
2025-11-15 20:11:16,2025,11,15,20:11:16,662.6019506010142,201.56696884242572,212.84741198779557
2025-11-15 20:11:17,2025,11,15,20:11:17,839.7189996291418,157.99502993213733,225.17894184283026
2025-11-15 20:11:19,2025,11,15,20:11:19,349.49598206050666,361.06655186684026,226.2659600137814
2025-11-15 20:11:20,2025,11,15,20:11:20,197.48071087368356,299.1394184347514,232.5091114434697
2025-11-15 20:11:21,2025,11,15,20:11:21,625.8859606195979,637.0295475021934,211.50232629316264
2025-11-15 20:11:22,2025,11,15,20:11:22,856.9025760062461,460.2512483230884,212.10202860609584
2025-11-15 20:11:23,2025,11,15,20:11:23,671.0550568559003,573.4231951007488,231.0596846139139
2025-11-15 20:11:24,2025,11,15,20:11:24,484.2432061435189,355.62422351579977,231.61422832650362
2025-11-15 20:11:25,2025,11,15,20:11:25,469.0046898286171,90.2464932711884,229.2290042657125
2025-11-15 20:11:27,2025,11,15,20:11:27,614.8410439464777,662.4820756661339,239.60105017625833
2025-11-15 20:11:28,2025,11,15,20:11:28,801.6976839821668,578.5835562665774,232.45391788854295
2025-11-15 20:11:29,2025,11,15,20:11:29,469.2362666226816,464.5961183224173,229.97148479528676
2025-11-15 20:11:30,2025,11,15,20:11:30,267.1881334261103,516.5613713844601,236.11654719400468
2025-11-15 20:11:31,2025,11,15,20:11:31,136.24494883442145,323.189887217312,216.61274663220243
2025-11-15 20:11:32,2025,11,15,20:11:32,477.88343919383027,425.20029584248465,212.84024551706327
2025-11-15 20:11:33,2025,11,15,20:11:33,298.9037127952898,740.7316448490102,213.13442227955287
2025-11-15 20:11:35,2025,11,15,20:11:35,376.7911783154414,706.4496470003219,231.8171339961179
2025-11-15 20:11:36,2025,11,15,20:11:36,551.309179463698,238.31974537065676,235.79696183020764
2025-11-15 20:11:37,2025,11,15,20:11:37,841.6932303255728,702.7256636966358,216.60777941901938
2025-11-15 20:11:38,2025,11,15,20:11:38,840.4865334355302,582.8373272864293,235.3392176671849
2025-11-15 20:11:39,2025,11,15,20:11:39,828.507007460198,694.355699098341,233.40821050877895
2025-11-15 20:11:40,2025,11,15,20:11:40,245.09263878334204,608.9349537887955,214.35389158326714
2025-11-15 20:11:42,2025,11,15,20:11:42,133.8423331116794,576.7307575590976,237.06102920816517
2025-11-15 20:11:43,2025,11,15,20:11:43,207.24797464040785,187.4673554616656,236.05168312142953
2025-11-15 20:11:44,2025,11,15,20:11:44,860.02696226263,532.9098343475393,224.66119934094885
2025-11-15 20:11:45,2025,11,15,20:11:45,599.9924381797512,216.4123094616703,225.8276699811333
2025-11-15 20:11:46,2025,11,15,20:11:46,548.4922852245875,352.32562756550743,229.18767918894198
2025-11-15 20:11:47,2025,11,15,20:11:47,428.89813211451064,749.9809681206508,213.21040536093952
2025-11-15 20:11:49,2025,11,15,20:11:49,796.6926576958654,238.6075154484715,238.34123882942487
2025-11-15 20:11:50,2025,11,15,20:11:50,250.26109570015026,587.5808958269444,210.12139071881256
2025-11-15 20:11:51,2025,11,15,20:11:51,306.8636183694081,244.86752093124355,221.87754724155687
2025-11-15 20:11:52,2025,11,15,20:11:52,317.7504217727261,417.47099021988987,233.19482573051965
2025-11-15 20:11:53,2025,11,15,20:11:53,824.8316953987872,623.8923429113144,235.02912974482695
2025-11-15 20:11:55,2025,11,15,20:11:55,167.29226654904696,755.2142367308204,238.6442781454035
2025-11-15 20:11:56,2025,11,15,20:11:56,391.3733168820338,535.9666427258036,212.4224142539818
2025-11-15 20:11:57,2025,11,15,20:11:57,875.5272278574419,686.3906568872519,213.71085188016002
2025-11-15 20:11:58,2025,11,15,20:11:58,379.223004527366,541.215915871074,215.92525072378558
2025-11-15 20:11:59,2025,11,15,20:11:59,422.6766008244432,258.434603024695,227.53852621177452
2025-11-15 20:12:00,2025,11,15,20:12:00,617.7986704824222,378.13000183953886,217.0294595160429
2025-11-15 20:12:02,2025,11,15,20:12:02,121.56007928187442,511.41024517408283,232.01479326695784
2025-11-15 20:12:03,2025,11,15,20:12:03,238.8518160536609,205.35572481443438,219.10815530495938
2025-11-15 20:12:04,2025,11,15,20:12:04,191.19962134418245,654.1958896389424,233.81192803513989
2025-11-15 20:12:05,2025,11,15,20:12:05,411.82788472616414,347.86983072808914,232.0621075221315
2025-11-15 20:12:06,2025,11,15,20:12:06,805.5579952236936,680.254146526126,216.53973597900978
2025-11-15 20:12:07,2025,11,15,20:12:07,838.0871467872515,551.9872384234216,234.24671520821283
2025-11-15 20:12:08,2025,11,15,20:12:08,349.3278395349371,644.6396985633116,228.16374472588134
2025-11-15 20:12:10,2025,11,15,20:12:10,298.2263463684285,294.1207807962911,219.7532587773182
2025-11-15 20:12:11,2025,11,15,20:12:11,103.91238211391195,384.0751766124768,226.50699292066358
2025-11-15 20:12:12,2025,11,15,20:12:12,763.7506690198622,722.7206821995038,219.77575369265867
2025-11-15 20:12:13,2025,11,15,20:12:13,569.80700429685,600.8466135378823,232.29460962647158
2025-11-15 20:12:14,2025,11,15,20:12:14,473.43538407819256,208.40859744313013,224.4424885629826
2025-11-15 20:12:15,2025,11,15,20:12:15,658.9005783301188,487.311633545833,230.72484107469
2025-11-15 20:12:16,2025,11,15,20:12:16,562.060527368266,745.1154863244928,233.93477668693927
